160, 169
160, 171
160, 172
162, 169
162, 172
164, 168
164, 169
118, 161
118, 162
118, 163
118, 165
118, 166
120, 159
120, 161
120, 162
120, 163
120, 165
120, 166
124, 155
126, 155
114, 161
114, 162
114, 163
114, 165
116, 162
116, 163
116, 165
116, 166
138, 159
142, 159
142, 161
144, 159
144, 161
144, 162
146, 159
146, 161
146, 162
146, 163
146, 165
144, 158
146, 158
138, 155
134, 153
134, 155
134, 156
136, 153
136, 155
136, 156
136, 158
136, 159
140, 161
140, 162
134, 152
142, 150
138, 40
140, 43
142, 43
144, 41
146, 40
146, 41
146, 43
148, 40
148, 41
148, 43
150, 41
150, 43
148, 35
150, 33
150, 34
150, 35
150, 37
132, 41
132, 43
132, 44
150, 40
152, 38
152, 40
152, 43
154, 41
154, 43
156, 41
144, 46
144, 47
144, 48
144, 50
146, 46
152, 34
152, 35
154, 34
154, 35
154, 37
138, 53
140, 51
140, 53
142, 51
144, 53
134, 56
136, 53
136, 54
136, 56
138, 54
138, 56
140, 54
114, 169
114, 171
114, 172
114, 173
116, 168
116, 169
116, 171
116, 172
116, 173
118, 168
118, 169
118, 171
118, 172
120, 168
120, 169
120, 171
120, 172
112, 171
112, 172
112, 173
112, 161
112, 162
112, 163
106, 161
106, 162
108, 161
108, 162
108, 163
116, 178
118, 178
108, 173
110, 171
110, 172
110, 173
110, 169
112, 168
112, 169
114, 168
114, 166
104, 161
104, 162
104, 163
134, 146
134, 148
134, 149
136, 149
138, 149
140, 146
140, 148
140, 149
142, 145
142, 146
142, 148
142, 149
144, 145
144, 146
144, 148
146, 146
146, 148
142, 143
146, 145
132, 143
132, 145
134, 143
134, 145
132, 148
148, 145
148, 146
148, 148
150, 145
150, 146
150, 148
144, 133
144, 135
144, 136
146, 133
146, 135
146, 136
148, 133
148, 135
148, 136
150, 133
142, 130
144, 130
144, 132
146, 130
146, 132
148, 130
148, 132
150, 130
150, 132
140, 130
142, 129
120, 89
102, 84
102, 86
102, 89
102, 90
104, 81
104, 83
104, 89
104, 90
106, 81
106, 83
114, 83
98, 89
98, 90
98, 92
98, 93
98, 94
100, 89
100, 90
100, 92
100, 93
102, 92
104, 92
104, 93
106, 93
100, 83
102, 81
122, 66
122, 67
122, 69
124, 64
124, 67
124, 69
124, 70
124, 61
124, 63
126, 61
118, 57
118, 58
118, 60
118, 61
120, 58
120, 60
124, 57
124, 58
124, 60
126, 57
126, 58
126, 60
120, 66
120, 67
114, 60
116, 58
116, 60
116, 61
112, 69
118, 69
118, 70
120, 69
120, 70
116, 73
118, 73
120, 71
122, 73
116, 83
120, 83
108, 77
108, 79
108, 80
110, 79
110, 80
110, 81
114, 80
114, 81
136, 69
138, 66
148, 74
148, 76
148, 77
148, 79
150, 76
150, 77
150, 79
124, 44
124, 46
124, 47
126, 47
130, 48
124, 43
132, 47
132, 48
134, 47
136, 48
136, 50
138, 46
138, 47
138, 48
138, 50
140, 47
140, 48
140, 50
132, 46
134, 46
114, 20
116, 18
116, 20
118, 18
118, 20
120, 18
120, 20
120, 21
122, 18
122, 20
122, 21
122, 23
124, 18
124, 20
124, 21
124, 23
124, 24
126, 18
126, 20
126, 21
126, 23
126, 24
114, 17
116, 15
116, 17
118, 15
118, 17
120, 15
120, 17
122, 15
122, 17
124, 17
126, 17
114, 15
118, 14
120, 12
120, 14
122, 12
122, 14
124, 12
126, 12
110, 24
110, 27
112, 18
108, 20
108, 21
108, 23
124, 7
128, 5
132, 5
132, 7
118, 5
122, 8
130, 8
130, 10
122, 10
124, 8
132, 8
132, 10
118, 7
124, 11
126, 11
130, 11
110, 10
114, 5
114, 7
114, 8
116, 5
106, 10
108, 11
110, 11
114, 11
108, 171
108, 169
106, 125
106, 126
106, 127
108, 125
108, 126
108, 127
110, 125
110, 126
110, 127
112, 125
112, 126
112, 127
114, 125
114, 126
114, 133
116, 129
116, 132
116, 133
118, 130
118, 132
106, 123
108, 123
110, 123
112, 122
112, 123
104, 126
104, 127
106, 139
108, 138
110, 138
110, 139
110, 140
112, 138
112, 139
112, 140
112, 142
114, 139
114, 140
114, 142
116, 136
116, 140
116, 142
118, 136
118, 140
118, 142
104, 138
104, 139
114, 123
116, 143
116, 145
120, 143
120, 145
122, 143
122, 145
100, 80
102, 79
102, 80
104, 79
104, 80
96, 80
96, 81
96, 83
98, 80
98, 83
96, 73
92, 80
92, 81
94, 79
94, 80
94, 81
86, 80
86, 81
86, 83
86, 84
88, 81
88, 83
92, 83
92, 84
94, 83
94, 84
86, 74
90, 73
90, 74
92, 73
94, 73
86, 67
86, 69
86, 70
86, 71
88, 67
88, 69
88, 70
92, 70
92, 71
82, 67
82, 69
82, 70
82, 71
82, 74
84, 67
84, 69
84, 70
84, 71
84, 74
96, 89
96, 90
86, 89
86, 90
88, 89
88, 90
90, 89
90, 90
92, 87
92, 89
92, 90
82, 83
82, 84
82, 86
84, 81
84, 83
84, 84
84, 86
84, 89
84, 90
82, 80
84, 79
94, 92
94, 93
96, 92
96, 93
96, 94
90, 92
90, 93
86, 92
88, 92
82, 93
84, 94
90, 96
92, 94
92, 96
94, 94
94, 96
90, 10
104, 18
96, 20
98, 20
98, 21
100, 20
102, 20
102, 21
104, 20
104, 21
88, 159
88, 161
90, 159
90, 161
90, 162
90, 163
88, 156
88, 158
90, 156
90, 158
78, 67
78, 69
78, 70
78, 73
78, 76
80, 67
80, 69
80, 70
80, 74
78, 66
80, 64
80, 66
82, 64
82, 66
84, 64
86, 64
86, 66
80, 61
82, 61
82, 63
84, 61
84, 63
86, 63
88, 63
88, 64
88, 66
90, 63
90, 64
90, 66
74, 67
74, 70
74, 71
74, 73
74, 76
76, 67
76, 70
76, 71
76, 73
76, 76
74, 66
76, 66
74, 61
76, 61
78, 61
78, 63
80, 63
74, 58
74, 60
76, 58
76, 60
70, 70
70, 77
70, 79
72, 70
72, 71
72, 73
72, 74
72, 77
72, 79
74, 77
74, 79
76, 77
76, 79
78, 77
78, 79
80, 77
80, 79
82, 77
70, 66
70, 67
70, 69
72, 66
70, 60
72, 60
66, 70
66, 71
66, 73
68, 70
68, 71
66, 64
66, 66
66, 67
66, 69
68, 66
68, 67
68, 69
66, 61
66, 63
66, 58
66, 60
68, 60
80, 84
80, 86
80, 90
78, 80
80, 80
76, 81
74, 80
76, 80
70, 80
72, 80
66, 80
66, 81
68, 80
70, 92
70, 94
70, 96
72, 92
72, 93
72, 94
74, 94
76, 96
66, 90
66, 92
66, 94
66, 96
86, 12
82, 12
84, 12
84, 11
62, 87
62, 89
64, 87
64, 89
64, 92
64, 94
64, 96
62, 83
62, 84
62, 86
64, 80
64, 81
64, 84
64, 86
62, 77
64, 77
58, 84
58, 87
58, 93
60, 84
60, 86
60, 89
58, 83
60, 83
58, 80
60, 81
58, 76
60, 77
54, 84
54, 86
54, 87
56, 80
56, 81
56, 83
56, 86
56, 87
54, 77
56, 76
56, 77
50, 84
50, 86
50, 87
52, 84
52, 86
52, 87
54, 89
56, 89
56, 93
50, 83
52, 81
52, 83
52, 77
66, 100
68, 99
68, 100
72, 99
74, 97
74, 99
74, 100
74, 102
76, 97
76, 100
76, 102
78, 97
78, 99
78, 100
78, 102
56, 94
56, 99
56, 100
56, 102
58, 94
58, 100
58, 102
60, 102
62, 102
82, 99
82, 100
84, 99
84, 100
88, 99
88, 100
90, 97
90, 99
92, 97
92, 99
92, 100
94, 97
94, 99
94, 102
68, 102
70, 102
72, 107
74, 107
96, 99
96, 100
96, 102
98, 103
62, 67
62, 69
62, 70
62, 71
62, 73
62, 74
64, 67
64, 69
64, 70
64, 71
64, 73
62, 64
62, 66
64, 64
64, 66
62, 61
62, 63
64, 61
64, 63
62, 60
64, 58
64, 60
58, 70
58, 71
58, 73
58, 74
60, 73
60, 74
58, 67
58, 69
58, 64
58, 66
58, 61
58, 63
58, 58
58, 60
56, 70
56, 71
56, 74
54, 69
56, 67
56, 64
56, 61
56, 63
56, 60
74, 56
74, 57
66, 53
66, 54
68, 54
72, 53
72, 54
74, 53
74, 54
76, 53
78, 53
66, 51
72, 51
74, 51
62, 56
62, 53
62, 54
64, 53
62, 50
62, 51
64, 51
58, 53
58, 54
60, 53
60, 54
58, 50
58, 51
60, 50
60, 51
56, 56
54, 48
54, 50
54, 51
54, 53
54, 54
56, 48
56, 50
56, 51
56, 53
56, 54
50, 51
50, 53
50, 54
50, 57
50, 58
52, 51
52, 53
52, 54
52, 56
52, 57
52, 58
66, 113
66, 115
66, 116
68, 112
68, 113
68, 115
68, 116
70, 112
70, 113
70, 115
70, 116
72, 110
72, 112
72, 113
72, 115
72, 116
74, 113
74, 116
76, 116
64, 110
64, 113
64, 115
64, 116
66, 112
62, 112
46, 87
48, 84
48, 86
48, 87
48, 83
34, 87
34, 89
36, 87
36, 89
42, 94
44, 94
56, 103
56, 104
58, 103
58, 104
46, 97
54, 100
48, 64
50, 64
50, 66
52, 64
52, 66
48, 61
48, 63
50, 61
50, 63
52, 61
52, 63
46, 58
48, 58
48, 60
50, 60
52, 60
42, 58
44, 58
38, 58
38, 60
38, 61
40, 58
40, 60
34, 58
34, 60
34, 61
34, 63
34, 64
36, 58
36, 60
36, 61
36, 63
26, 103
26, 107
28, 106
30, 106
30, 107
32, 104
32, 106
32, 107
34, 104
34, 106
34, 107
36, 104
36, 107
38, 107
22, 110
22, 112
22, 113
22, 115
22, 116
24, 110
24, 112
24, 113
24, 115
24, 116
24, 117
26, 110
26, 112
26, 113
26, 115
26, 116
26, 117
28, 110
28, 112
28, 115
28, 116
28, 117
30, 110
30, 112
30, 115
32, 112
32, 113
32, 117
32, 119
22, 107
22, 109
24, 107
24, 109
26, 109
28, 109
24, 104
24, 106
18, 110
20, 110
20, 112
20, 113
18, 107
18, 109
20, 107
20, 109
18, 104
18, 106
32, 120
34, 120
34, 122
30, 81
32, 81
32, 83
34, 81
34, 83
26, 92
28, 92
30, 80
32, 77
32, 79
32, 80
18, 81
18, 83
18, 84
20, 81
20, 83
20, 84
22, 81
22, 83
22, 84
22, 90
24, 83
24, 84
30, 56
34, 54
34, 56
34, 57
36, 56
36, 57
38, 54
38, 56
38, 57
40, 54
40, 56
40, 57
42, 54
42, 56
44, 54
44, 56
44, 57
46, 54
46, 56
46, 57
42, 53
44, 53
30, 57
30, 58
30, 60
30, 61
32, 57
32, 58
32, 60
32, 61
26, 61
28, 58
28, 60
28, 61
30, 63
32, 63
32, 64
28, 63
28, 64
22, 66
22, 67
24, 60
48, 53
48, 54
48, 56
48, 57
14, 104
16, 104
16, 106
16, 107
14, 102
14, 103
16, 103
16, 100
18, 100
14, 97
16, 96
16, 97
18, 96
18, 97
12, 100
12, 79
12, 80
12, 81
14, 74
14, 77
14, 79
14, 80
14, 81
16, 77
16, 79
16, 80
16, 81
18, 76
18, 77
18, 79
18, 80
16, 73
16, 74
18, 73
18, 74
16, 69
16, 70
16, 71
18, 66
18, 67
18, 69
18, 70
18, 71
20, 66
20, 67
20, 69
20, 70
20, 71
20, 73
22, 69
22, 70
22, 71
22, 73
20, 74
20, 76
22, 74
22, 76
20, 77
22, 77
34, 69
34, 70
8, 11
10, 11
12, 11
12, 12
