130, 167
130, 168
130, 170
130, 171
132, 168
132, 170
132, 171
132, 173
142, 159
142, 156
142, 157
144, 156
144, 157
144, 159
146, 156
146, 157
146, 159
146, 161
146, 162
144, 154
146, 154
142, 154
136, 153
136, 154
138, 156
140, 153
140, 154
140, 156
140, 157
140, 159
134, 154
134, 156
136, 151
146, 153
152, 26
148, 34
150, 34
152, 32
154, 30
154, 32
154, 34
156, 30
156, 32
156, 34
158, 32
158, 34
160, 26
162, 23
162, 24
162, 26
162, 27
146, 27
146, 29
146, 30
160, 30
164, 29
162, 30
160, 34
164, 32
164, 34
166, 32
152, 35
152, 37
152, 38
152, 40
156, 40
164, 24
164, 26
166, 24
166, 26
166, 27
148, 43
148, 41
150, 43
150, 41
156, 43
144, 46
146, 43
146, 44
146, 46
148, 44
148, 46
152, 44
126, 179
126, 181
126, 182
126, 184
128, 178
128, 179
128, 181
128, 182
128, 184
130, 178
130, 179
130, 181
130, 182
132, 178
132, 179
132, 181
132, 182
124, 181
124, 182
124, 184
128, 167
128, 168
128, 170
122, 167
122, 168
124, 167
124, 168
124, 170
126, 192
128, 192
116, 184
114, 181
118, 182
118, 184
114, 179
116, 178
118, 179
118, 178
118, 176
120, 167
120, 168
120, 170
138, 148
138, 150
138, 151
140, 151
142, 151
144, 148
144, 150
144, 151
146, 147
146, 148
146, 150
146, 151
148, 147
148, 148
148, 150
150, 147
150, 150
146, 145
150, 145
134, 145
134, 147
136, 145
136, 147
136, 150
152, 145
152, 148
152, 150
154, 147
154, 148
154, 150
144, 134
144, 136
144, 137
146, 134
146, 136
146, 137
148, 134
148, 136
148, 137
150, 134
142, 131
144, 131
144, 133
146, 131
146, 133
148, 131
148, 133
150, 131
150, 133
142, 128
142, 130
118, 99
102, 94
102, 96
102, 99
102, 100
104, 91
104, 92
104, 99
104, 100
106, 91
106, 92
108, 91
98, 99
98, 100
98, 103
98, 105
98, 106
100, 99
100, 100
100, 103
100, 105
102, 102
104, 105
104, 106
106, 106
98, 91
100, 91
114, 80
118, 77
118, 78
116, 78
120, 77
120, 78
120, 80
116, 75
116, 77
118, 75
110, 72
110, 74
110, 75
110, 77
112, 74
112, 75
116, 71
116, 72
116, 74
118, 71
118, 72
118, 74
112, 80
112, 82
106, 75
108, 74
108, 75
108, 77
104, 83
110, 83
110, 85
112, 83
112, 85
108, 86
110, 86
112, 86
114, 86
112, 91
120, 91
106, 86
106, 88
106, 89
104, 86
104, 88
104, 89
108, 88
108, 89
124, 80
124, 77
132, 86
132, 88
132, 89
132, 91
134, 88
134, 89
134, 91
116, 60
116, 61
116, 63
118, 63
120, 66
116, 58
128, 57
128, 58
130, 57
128, 61
128, 63
132, 58
130, 60
130, 61
130, 63
132, 60
132, 61
132, 63
128, 55
130, 55
126, 24
128, 23
128, 24
130, 23
130, 24
132, 23
132, 24
132, 26
134, 23
134, 24
134, 26
134, 27
136, 23
136, 24
136, 26
136, 27
136, 29
138, 23
138, 24
138, 26
138, 27
138, 29
126, 21
128, 20
128, 21
130, 20
130, 21
132, 20
132, 21
134, 20
134, 21
136, 21
138, 21
126, 18
130, 18
132, 17
132, 18
134, 17
134, 18
136, 17
138, 17
122, 29
122, 32
124, 23
118, 21
120, 24
120, 26
136, 6
134, 6
140, 6
140, 7
128, 10
134, 7
138, 9
138, 10
134, 12
136, 12
140, 9
140, 10
128, 12
136, 15
138, 15
138, 12
118, 12
124, 9
124, 10
124, 12
126, 9
114, 12
116, 13
118, 13
122, 15
112, 181
112, 179
98, 128
98, 130
98, 131
100, 128
100, 130
100, 131
102, 128
102, 130
102, 131
104, 128
104, 130
104, 131
106, 128
106, 130
106, 134
108, 131
108, 133
108, 134
110, 131
110, 133
98, 127
100, 127
102, 127
108, 130
104, 127
96, 130
96, 131
100, 137
100, 136
102, 136
102, 137
102, 139
104, 136
104, 137
104, 139
104, 140
106, 137
106, 139
106, 140
108, 136
108, 139
108, 140
110, 136
110, 139
110, 140
98, 136
98, 137
112, 133
112, 145
112, 147
114, 145
114, 147
116, 145
116, 147
98, 89
100, 88
100, 89
102, 88
102, 89
94, 89
94, 91
94, 92
96, 89
96, 91
94, 88
90, 92
90, 94
92, 91
92, 92
92, 94
86, 92
86, 94
86, 96
86, 97
88, 94
88, 96
90, 96
90, 97
92, 96
92, 97
86, 91
88, 88
88, 89
90, 88
92, 88
86, 83
86, 85
86, 86
86, 89
88, 83
88, 85
88, 86
92, 86
90, 86
82, 85
82, 86
82, 88
82, 89
82, 91
84, 85
84, 86
84, 88
84, 89
84, 91
96, 99
96, 100
86, 102
86, 103
88, 102
88, 103
90, 102
90, 103
92, 100
92, 102
92, 103
82, 96
82, 97
82, 99
84, 94
84, 96
84, 97
84, 99
84, 102
84, 103
82, 94
84, 92
94, 103
94, 105
96, 103
96, 105
96, 106
90, 105
90, 106
86, 105
88, 105
82, 106
84, 108
90, 109
92, 108
92, 109
94, 108
94, 109
102, 12
112, 20
104, 21
106, 21
106, 23
108, 21
110, 21
110, 23
112, 21
112, 23
104, 173
104, 175
106, 173
106, 175
106, 176
106, 178
104, 168
104, 171
106, 168
106, 171
78, 85
78, 86
78, 88
78, 89
78, 91
80, 85
80, 86
80, 88
80, 91
78, 83
80, 82
80, 83
82, 82
82, 83
86, 82
90, 83
90, 85
82, 78
84, 78
84, 80
86, 78
86, 80
88, 80
92, 80
92, 82
92, 83
94, 80
94, 82
94, 83
74, 85
74, 86
74, 88
74, 89
74, 91
76, 85
76, 86
76, 88
76, 89
76, 91
74, 83
76, 83
74, 78
76, 78
80, 78
78, 80
80, 80
76, 75
76, 77
78, 75
78, 77
70, 88
70, 92
70, 94
72, 86
72, 88
72, 89
72, 91
72, 92
72, 94
74, 92
74, 94
76, 92
76, 94
78, 92
78, 94
80, 92
80, 94
82, 92
70, 83
70, 85
70, 86
72, 83
70, 77
72, 77
66, 88
66, 89
66, 91
68, 88
68, 89
66, 82
66, 83
66, 85
66, 86
68, 83
68, 85
68, 86
66, 78
66, 80
66, 75
66, 77
68, 77
80, 97
80, 99
80, 103
78, 96
80, 96
76, 97
74, 96
76, 96
70, 96
72, 96
66, 96
66, 97
68, 96
70, 106
70, 108
70, 109
72, 105
72, 106
72, 108
74, 108
76, 109
68, 105
68, 106
68, 108
68, 109
94, 15
90, 15
92, 15
88, 13
64, 103
64, 105
66, 103
66, 105
66, 106
66, 108
66, 109
64, 99
64, 100
64, 102
64, 96
64, 97
66, 100
66, 102
62, 94
64, 94
60, 100
62, 103
62, 106
62, 100
62, 102
62, 105
60, 99
62, 99
60, 96
62, 96
58, 94
60, 94
58, 100
58, 102
58, 103
58, 96
58, 97
58, 99
60, 102
60, 103
54, 96
56, 94
56, 96
54, 100
54, 102
54, 103
56, 100
56, 102
56, 103
58, 105
60, 105
60, 106
54, 99
56, 97
56, 99
52, 96
66, 116
68, 114
68, 116
72, 113
74, 111
74, 113
74, 114
74, 116
76, 111
76, 114
76, 116
78, 111
78, 113
78, 114
78, 116
60, 108
56, 113
56, 114
56, 116
62, 108
50, 114
58, 116
60, 116
62, 116
82, 113
82, 114
84, 113
84, 114
88, 113
88, 114
90, 111
90, 113
92, 111
92, 113
92, 114
94, 111
94, 113
94, 116
68, 117
70, 117
72, 119
74, 119
96, 113
96, 114
96, 116
96, 117
62, 85
62, 86
62, 88
62, 89
62, 91
62, 92
64, 85
64, 86
64, 88
64, 89
64, 91
62, 82
62, 83
64, 82
64, 83
62, 78
62, 80
64, 78
64, 80
62, 77
64, 75
64, 77
60, 88
60, 89
58, 91
58, 92
60, 91
60, 92
60, 85
60, 86
60, 82
60, 83
60, 78
60, 80
60, 75
60, 77
58, 88
58, 89
56, 92
56, 85
58, 85
58, 82
58, 78
58, 80
58, 77
76, 72
76, 74
70, 69
68, 71
70, 71
72, 69
72, 71
74, 69
74, 71
76, 69
78, 69
70, 68
72, 68
74, 68
64, 72
66, 69
66, 71
68, 69
66, 66
66, 68
68, 68
62, 69
62, 71
64, 69
64, 71
62, 66
62, 68
64, 66
64, 68
60, 72
58, 65
58, 66
58, 68
58, 69
58, 71
60, 65
60, 66
60, 68
60, 69
60, 71
54, 68
54, 69
54, 71
54, 74
54, 75
56, 68
56, 69
56, 71
56, 72
56, 74
56, 75
66, 125
66, 127
66, 128
68, 123
68, 125
68, 127
68, 128
70, 123
70, 125
70, 127
70, 128
72, 122
72, 123
72, 125
72, 127
72, 128
76, 125
74, 128
76, 128
62, 122
64, 125
64, 127
64, 128
64, 123
60, 123
50, 100
52, 100
52, 102
52, 103
52, 99
38, 103
38, 105
40, 103
40, 105
46, 109
48, 109
56, 117
56, 119
58, 117
58, 119
50, 113
48, 116
52, 82
54, 82
54, 83
56, 82
56, 83
52, 78
52, 80
54, 78
54, 80
56, 78
56, 80
50, 75
52, 75
52, 77
54, 77
56, 77
46, 75
48, 75
42, 75
42, 77
42, 78
44, 75
44, 77
38, 75
38, 77
38, 78
38, 80
38, 82
40, 75
40, 77
40, 78
40, 80
32, 111
34, 116
34, 114
36, 114
36, 116
38, 113
38, 114
38, 116
40, 113
40, 114
40, 116
42, 113
36, 111
38, 111
30, 119
30, 120
30, 122
30, 123
30, 125
32, 119
32, 120
32, 122
32, 123
32, 125
32, 127
34, 119
34, 120
34, 122
34, 123
34, 125
34, 127
36, 119
36, 120
36, 123
36, 125
36, 127
38, 119
38, 120
38, 123
40, 120
40, 122
42, 127
38, 127
30, 116
30, 117
32, 116
32, 117
34, 117
36, 117
32, 113
32, 114
26, 119
28, 119
28, 120
28, 122
26, 116
26, 117
28, 116
28, 117
26, 113
26, 114
44, 130
46, 130
46, 131
34, 97
36, 100
36, 102
38, 100
38, 102
32, 108
34, 109
34, 96
36, 92
36, 94
36, 96
26, 100
26, 102
26, 103
28, 100
28, 102
28, 103
30, 100
30, 102
30, 103
30, 106
32, 102
32, 103
42, 69
38, 71
38, 72
38, 74
40, 72
40, 74
42, 71
42, 72
42, 74
44, 71
44, 72
44, 74
46, 71
46, 72
48, 71
48, 72
48, 74
50, 71
50, 72
50, 74
50, 68
52, 68
34, 74
34, 75
34, 77
34, 78
36, 74
36, 75
36, 77
36, 78
30, 78
32, 75
32, 77
32, 78
34, 80
36, 80
36, 82
32, 80
32, 82
30, 80
30, 82
28, 78
52, 69
52, 71
52, 72
52, 74
22, 113
24, 113
24, 114
24, 116
22, 109
22, 111
24, 111
24, 109
26, 109
22, 108
24, 106
24, 108
26, 106
26, 108
20, 108
20, 97
20, 99
20, 100
22, 91
22, 96
22, 97
22, 99
22, 100
24, 96
24, 97
24, 99
24, 100
26, 91
26, 92
26, 97
26, 99
24, 88
24, 89
26, 88
26, 89
24, 83
24, 85
24, 86
26, 80
26, 82
26, 83
26, 85
26, 86
28, 80
28, 82
28, 83
28, 85
28, 86
28, 88
30, 83
30, 85
30, 86
30, 88
28, 89
28, 91
30, 89
30, 91
28, 92
30, 92
36, 86
36, 88
8, 12
10, 12
12, 12
12, 13
